,age,gender,profile,tenure,TV,movies,Vouchers,calling,Total_charges,Billing,Loyalty
41127,33.0,0.0,3.0,6.0,9.0,12.0,77.0,45.0,4500.0,0.0,81.5
25079,21.0,0.0,4.0,6.0,15.0,12.0,22.0,0.0,4950.0,1.0,74.5
65715,39.0,1.0,2.0,14.0,39.0,0.0,66.0,15.0,5850.0,0.0,90.5
24572,21.0,0.0,4.0,2.0,3.0,12.0,22.0,3.0,5850.0,0.0,61.0
23263,21.0,0.0,3.0,10.0,42.0,42.0,88.0,30.0,3150.0,0.0,93.5
51608,33.0,1.0,4.0,14.0,27.0,0.0,11.0,3.0,4050.0,0.0,84.5
81331,51.0,1.0,0.0,14.0,45.0,45.0,11.0,15.0,4950.0,0.0,96.5
38756,33.0,0.0,1.0,26.0,18.0,0.0,44.0,18.0,0.0,0.0,72.5
66658,39.0,1.0,3.0,2.0,36.0,48.0,33.0,48.0,3600.0,0.0,83.0
64895,39.0,1.0,1.0,26.0,36.0,24.0,11.0,6.0,6750.0,1.0,90.5
100570,57.0,1.0,1.0,14.0,18.0,30.0,0.0,0.0,5400.0,1.0,87.5
95993,57.0,0.0,4.0,10.0,18.0,18.0,99.0,27.0,0.0,0.0,72.5
34485,21.0,1.0,4.0,10.0,27.0,3.0,0.0,48.0,3150.0,1.0,87.5
99234,57.0,1.0,0.0,22.0,3.0,3.0,66.0,0.0,900.0,0.0,63.5
70490,51.0,0.0,0.0,2.0,18.0,48.0,33.0,48.0,1800.0,1.0,65.0
72008,51.0,0.0,1.0,2.0,12.0,3.0,99.0,33.0,2250.0,1.0,71.0
17175,21.0,0.0,0.0,2.0,33.0,12.0,77.0,45.0,450.0,0.0,62.0
5298,18.0,0.0,3.0,2.0,0.0,18.0,22.0,36.0,2700.0,1.0,74.0
103272,57.0,1.0,2.0,26.0,24.0,12.0,22.0,6.0,6750.0,1.0,84.5
45159,33.0,1.0,0.0,26.0,18.0,42.0,55.0,9.0,5400.0,0.0,87.5
95221,57.0,0.0,3.0,18.0,48.0,12.0,77.0,24.0,1350.0,1.0,79.5
94848,57.0,0.0,3.0,14.0,27.0,36.0,22.0,0.0,900.0,1.0,75.5
44751,33.0,1.0,0.0,22.0,24.0,21.0,22.0,18.0,450.0,0.0,78.5
98227,57.0,1.0,0.0,6.0,36.0,30.0,0.0,3.0,450.0,1.0,68.5
103357,57.0,1.0,2.0,26.0,27.0,48.0,0.0,27.0,2700.0,1.0,100.5
39571,33.0,0.0,2.0,10.0,45.0,39.0,99.0,36.0,450.0,0.0,78.5
15535,18.0,1.0,4.0,2.0,39.0,27.0,44.0,39.0,2700.0,0.0,83.0
103207,57.0,1.0,2.0,26.0,15.0,24.0,77.0,45.0,900.0,0.0,82.5
59441,39.0,0.0,3.0,22.0,24.0,15.0,55.0,30.0,1350.0,1.0,82.5
103914,57.0,1.0,3.0,6.0,0.0,6.0,77.0,33.0,4950.0,0.0,81.5
45918,33.0,1.0,1.0,6.0,42.0,39.0,77.0,9.0,1350.0,1.0,68.5
99419,57.0,1.0,0.0,22.0,21.0,27.0,44.0,21.0,4950.0,0.0,93.5
40762,33.0,0.0,3.0,2.0,0.0,45.0,11.0,3.0,4950.0,0.0,67.0
44801,33.0,1.0,0.0,22.0,27.0,0.0,99.0,21.0,4950.0,0.0,90.5
90549,57.0,0.0,0.0,22.0,39.0,21.0,77.0,48.0,2250.0,0.0,97.5
102505,57.0,1.0,2.0,18.0,30.0,39.0,99.0,18.0,6300.0,1.0,96.5
12334,18.0,1.0,2.0,10.0,39.0,45.0,11.0,42.0,3600.0,0.0,93.5
30938,21.0,1.0,2.0,10.0,48.0,9.0,0.0,0.0,0.0,0.0,62.5
73955,51.0,0.0,1.0,26.0,36.0,15.0,33.0,0.0,0.0,1.0,72.5
19532,21.0,0.0,1.0,2.0,33.0,15.0,11.0,15.0,4500.0,0.0,76.0
78535,51.0,0.0,4.0,10.0,39.0,36.0,88.0,24.0,5400.0,0.0,93.5
70160,39.0,1.0,4.0,26.0,18.0,45.0,99.0,39.0,450.0,0.0,82.5
24595,21.0,0.0,4.0,2.0,3.0,30.0,88.0,27.0,4500.0,1.0,77.0
11433,18.0,1.0,1.0,22.0,42.0,48.0,44.0,33.0,1350.0,0.0,85.5
55193,39.0,0.0,1.0,10.0,24.0,12.0,33.0,42.0,900.0,0.0,72.5
1534,18.0,0.0,0.0,14.0,30.0,45.0,55.0,0.0,4950.0,1.0,90.5
40223,33.0,0.0,2.0,22.0,6.0,9.0,55.0,18.0,2700.0,0.0,84.5
38375,33.0,0.0,1.0,18.0,36.0,30.0,22.0,24.0,3150.0,0.0,100.5
91617,57.0,0.0,1.0,10.0,6.0,24.0,77.0,39.0,5850.0,0.0,87.5
54752,39.0,0.0,1.0,6.0,27.0,30.0,22.0,9.0,1350.0,1.0,68.5
60040,39.0,0.0,4.0,6.0,39.0,18.0,66.0,45.0,2250.0,1.0,90.5
44500,33.0,1.0,0.0,18.0,0.0,27.0,66.0,24.0,5850.0,0.0,94.5
88354,51.0,1.0,4.0,18.0,0.0,15.0,99.0,15.0,5400.0,1.0,87.5
70936,51.0,0.0,0.0,6.0,45.0,42.0,55.0,30.0,1800.0,1.0,78.5
15006,18.0,1.0,3.0,26.0,0.0,15.0,66.0,21.0,6750.0,1.0,87.5
10307,18.0,1.0,1.0,6.0,33.0,27.0,55.0,21.0,450.0,1.0,74.5
11817,18.0,1.0,2.0,2.0,30.0,27.0,77.0,33.0,2700.0,0.0,83.0
37600,33.0,0.0,1.0,2.0,42.0,21.0,33.0,9.0,4500.0,1.0,70.0
26370,21.0,0.0,4.0,26.0,0.0,6.0,0.0,48.0,0.0,0.0,73.5
278,18.0,0.0,0.0,2.0,33.0,24.0,55.0,18.0,2700.0,0.0,79.0
32594,21.0,1.0,3.0,10.0,0.0,6.0,0.0,39.0,1800.0,0.0,66.5
18451,21.0,0.0,0.0,14.0,42.0,6.0,77.0,21.0,900.0,1.0,75.5
4678,18.0,0.0,2.0,22.0,21.0,45.0,0.0,39.0,4500.0,0.0,97.5
47503,33.0,1.0,2.0,6.0,18.0,15.0,55.0,30.0,3600.0,1.0,87.5
55305,39.0,0.0,1.0,10.0,45.0,21.0,0.0,39.0,6750.0,0.0,90.5
88175,51.0,1.0,4.0,14.0,18.0,18.0,77.0,48.0,1800.0,1.0,79.5
55643,39.0,0.0,1.0,18.0,6.0,30.0,11.0,15.0,5400.0,0.0,90.5
7774,18.0,0.0,4.0,22.0,9.0,0.0,99.0,30.0,6750.0,1.0,88.5
105027,57.0,1.0,3.0,22.0,27.0,33.0,0.0,18.0,2250.0,1.0,96.5
90786,57.0,0.0,0.0,26.0,21.0,36.0,44.0,36.0,4050.0,0.0,97.5
96738,57.0,0.0,4.0,14.0,42.0,12.0,22.0,30.0,6750.0,0.0,94.5
53332,39.0,0.0,0.0,6.0,18.0,3.0,44.0,0.0,450.0,0.0,59.5
82595,51.0,1.0,1.0,10.0,33.0,15.0,77.0,15.0,6750.0,1.0,86.5
43407,33.0,0.0,4.0,22.0,27.0,12.0,66.0,27.0,1800.0,0.0,79.5
64530,39.0,1.0,1.0,22.0,45.0,15.0,77.0,0.0,0.0,0.0,72.5
23277,21.0,0.0,3.0,10.0,42.0,48.0,77.0,18.0,4500.0,0.0,89.5
18859,21.0,0.0,0.0,18.0,42.0,39.0,55.0,9.0,3600.0,1.0,90.5
49465,33.0,1.0,3.0,10.0,48.0,9.0,88.0,48.0,3600.0,0.0,87.5
29918,21.0,1.0,1.0,26.0,3.0,27.0,88.0,0.0,4050.0,0.0,84.5
15131,18.0,1.0,3.0,26.0,36.0,9.0,44.0,48.0,5400.0,1.0,94.5
17412,21.0,0.0,0.0,6.0,36.0,3.0,44.0,30.0,450.0,1.0,72.5
107593,57.0,1.0,4.0,26.0,33.0,30.0,99.0,6.0,5850.0,1.0,90.5
43886,33.0,1.0,0.0,2.0,21.0,48.0,33.0,12.0,2700.0,1.0,70.0
104678,57.0,1.0,3.0,14.0,33.0,27.0,66.0,45.0,4950.0,1.0,100.5
8349,18.0,1.0,0.0,2.0,36.0,24.0,55.0,36.0,3150.0,1.0,83.0
16157,18.0,1.0,4.0,14.0,36.0,12.0,11.0,21.0,450.0,0.0,75.5
97477,57.0,0.0,4.0,22.0,36.0,12.0,0.0,21.0,900.0,0.0,75.5
100460,57.0,1.0,1.0,10.0,12.0,24.0,11.0,48.0,5850.0,0.0,87.5
6602,18.0,0.0,3.0,22.0,42.0,36.0,0.0,48.0,1350.0,1.0,85.5
7652,18.0,0.0,4.0,14.0,45.0,9.0,22.0,0.0,4050.0,0.0,84.5
27789,21.0,1.0,0.0,18.0,15.0,0.0,88.0,12.0,4500.0,1.0,81.5
88142,51.0,1.0,4.0,10.0,45.0,36.0,77.0,45.0,5850.0,0.0,93.5
12519,18.0,1.0,2.0,14.0,21.0,30.0,77.0,33.0,1350.0,1.0,82.5
4049,18.0,0.0,2.0,6.0,39.0,48.0,66.0,36.0,3150.0,1.0,93.5
1174,18.0,0.0,0.0,10.0,39.0,48.0,33.0,42.0,2250.0,0.0,93.5
97634,57.0,0.0,4.0,26.0,39.0,36.0,0.0,15.0,0.0,0.0,81.5
74206,51.0,0.0,2.0,2.0,24.0,45.0,77.0,12.0,3600.0,1.0,73.0
101791,57.0,1.0,2.0,6.0,15.0,42.0,44.0,42.0,3150.0,0.0,90.5
83737,51.0,1.0,1.0,26.0,42.0,18.0,66.0,15.0,6750.0,0.0,93.5
76477,51.0,0.0,3.0,10.0,12.0,24.0,33.0,12.0,1800.0,0.0,62.5
29302,21.0,1.0,1.0,14.0,48.0,18.0,99.0,24.0,5400.0,1.0,97.5
61502,39.0,0.0,4.0,26.0,12.0,42.0,11.0,6.0,3600.0,1.0,84.5
60720,39.0,0.0,4.0,14.0,33.0,45.0,99.0,36.0,1800.0,0.0,85.5
43297,33.0,0.0,4.0,18.0,27.0,6.0,44.0,30.0,5400.0,0.0,94.5
52494,33.0,1.0,4.0,26.0,3.0,24.0,66.0,39.0,900.0,0.0,79.5
83005,51.0,1.0,1.0,14.0,33.0,33.0,11.0,6.0,3600.0,1.0,90.5
95461,57.0,0.0,4.0,2.0,0.0,24.0,77.0,36.0,6750.0,0.0,77.0
73704,51.0,0.0,1.0,22.0,45.0,39.0,0.0,45.0,5400.0,1.0,100.5
37159,33.0,0.0,0.0,26.0,3.0,36.0,66.0,24.0,6300.0,1.0,94.5
106286,57.0,1.0,4.0,6.0,33.0,48.0,33.0,36.0,5850.0,0.0,93.5
40692,33.0,0.0,2.0,26.0,48.0,24.0,77.0,39.0,3600.0,1.0,100.5
62559,39.0,1.0,0.0,14.0,33.0,45.0,33.0,24.0,6750.0,0.0,100.5
100751,57.0,1.0,1.0,18.0,30.0,42.0,77.0,36.0,4050.0,1.0,100.5
71528,51.0,0.0,0.0,22.0,21.0,36.0,44.0,18.0,5850.0,0.0,93.5
56915,39.0,0.0,2.0,10.0,15.0,39.0,0.0,45.0,1800.0,0.0,75.5
45913,33.0,1.0,1.0,6.0,42.0,12.0,77.0,33.0,2700.0,0.0,87.5
18538,21.0,0.0,0.0,14.0,48.0,0.0,88.0,27.0,2700.0,0.0,94.5
22271,21.0,0.0,2.0,22.0,6.0,24.0,66.0,3.0,3150.0,0.0,84.5
36300,33.0,0.0,0.0,10.0,27.0,3.0,0.0,39.0,3150.0,1.0,87.5
34289,21.0,1.0,4.0,2.0,33.0,48.0,77.0,12.0,5850.0,0.0,73.0
8131,18.0,1.0,0.0,2.0,3.0,6.0,33.0,45.0,900.0,0.0,56.0
54681,39.0,0.0,1.0,6.0,9.0,36.0,0.0,45.0,0.0,1.0,72.5
47856,33.0,1.0,2.0,10.0,39.0,36.0,66.0,12.0,3600.0,0.0,83.5
71519,51.0,0.0,0.0,22.0,21.0,33.0,88.0,9.0,4500.0,1.0,87.5
94052,57.0,0.0,3.0,2.0,12.0,39.0,66.0,30.0,4500.0,0.0,77.0
40844,33.0,0.0,3.0,2.0,15.0,3.0,55.0,21.0,4950.0,0.0,70.0
83683,51.0,1.0,1.0,26.0,18.0,48.0,55.0,27.0,4950.0,1.0,97.5
31079,21.0,1.0,2.0,14.0,15.0,30.0,77.0,9.0,3150.0,1.0,87.5
10907,18.0,1.0,1.0,14.0,48.0,0.0,11.0,42.0,3150.0,1.0,94.5
17309,21.0,0.0,0.0,2.0,45.0,6.0,11.0,45.0,4950.0,0.0,77.0
40282,33.0,0.0,2.0,22.0,21.0,9.0,11.0,24.0,6750.0,0.0,91.5
42270,33.0,0.0,3.0,26.0,42.0,6.0,88.0,3.0,900.0,0.0,69.5
102100,57.0,1.0,2.0,10.0,33.0,24.0,55.0,3.0,4950.0,1.0,83.5
47989,33.0,1.0,2.0,14.0,39.0,24.0,33.0,30.0,2700.0,0.0,100.5
79694,51.0,0.0,4.0,26.0,30.0,3.0,55.0,24.0,1350.0,1.0,79.5
21539,21.0,0.0,2.0,6.0,39.0,21.0,55.0,36.0,900.0,0.0,75.5
997,18.0,0.0,0.0,10.0,15.0,33.0,99.0,0.0,2700.0,1.0,80.5
21065,21.0,0.0,2.0,2.0,0.0,42.0,66.0,27.0,6300.0,1.0,77.0
74109,51.0,0.0,2.0,2.0,15.0,3.0,88.0,30.0,5400.0,0.0,74.0
36510,33.0,0.0,0.0,10.0,42.0,15.0,33.0,39.0,5850.0,1.0,90.5
66659,39.0,1.0,3.0,2.0,36.0,48.0,33.0,48.0,4050.0,0.0,83.0
94251,57.0,0.0,3.0,2.0,30.0,33.0,88.0,9.0,5400.0,1.0,73.0
102212,57.0,1.0,2.0,14.0,15.0,42.0,66.0,39.0,5850.0,0.0,97.5
49534,33.0,1.0,3.0,14.0,15.0,18.0,0.0,33.0,5400.0,1.0,94.5
31486,21.0,1.0,2.0,18.0,42.0,18.0,77.0,18.0,450.0,1.0,78.5
64765,39.0,1.0,1.0,26.0,9.0,30.0,44.0,21.0,4500.0,1.0,90.5
97810,57.0,1.0,0.0,2.0,33.0,9.0,11.0,0.0,6750.0,1.0,67.0
7675,18.0,0.0,4.0,14.0,45.0,18.0,33.0,42.0,2250.0,0.0,97.5
5625,18.0,0.0,3.0,6.0,27.0,45.0,11.0,24.0,450.0,1.0,78.5
68625,39.0,1.0,4.0,6.0,33.0,18.0,77.0,48.0,1800.0,1.0,75.5
43291,33.0,0.0,4.0,18.0,27.0,6.0,0.0,12.0,4950.0,0.0,84.5
49645,33.0,1.0,3.0,18.0,0.0,9.0,22.0,3.0,6300.0,1.0,78.5
86980,51.0,1.0,3.0,26.0,24.0,33.0,33.0,42.0,4950.0,0.0,100.5
104629,57.0,1.0,3.0,14.0,27.0,45.0,0.0,42.0,4950.0,0.0,100.5
22679,21.0,0.0,2.0,26.0,39.0,42.0,55.0,3.0,0.0,1.0,75.5
54026,39.0,0.0,0.0,18.0,12.0,0.0,77.0,39.0,5850.0,1.0,88.5
59875,39.0,0.0,4.0,6.0,12.0,21.0,0.0,6.0,6300.0,0.0,74.5
88091,51.0,1.0,4.0,10.0,45.0,12.0,66.0,45.0,0.0,0.0,72.5
69200,39.0,1.0,4.0,14.0,18.0,30.0,44.0,30.0,3600.0,0.0,97.5
82310,51.0,1.0,1.0,6.0,42.0,18.0,55.0,3.0,5850.0,1.0,80.5
13117,18.0,1.0,2.0,26.0,6.0,3.0,33.0,3.0,1350.0,0.0,63.5
47566,33.0,1.0,2.0,6.0,42.0,12.0,44.0,30.0,0.0,0.0,72.5
49606,33.0,1.0,3.0,14.0,36.0,12.0,66.0,33.0,3600.0,0.0,94.5
69499,39.0,1.0,4.0,18.0,12.0,24.0,88.0,21.0,2250.0,0.0,90.5
56834,39.0,0.0,2.0,10.0,0.0,39.0,44.0,0.0,4050.0,1.0,77.5
96067,57.0,0.0,4.0,10.0,45.0,18.0,0.0,45.0,5850.0,0.0,90.5
98880,57.0,1.0,0.0,14.0,48.0,9.0,99.0,15.0,900.0,0.0,75.5
98289,57.0,1.0,0.0,10.0,3.0,33.0,88.0,42.0,3150.0,0.0,87.5
81817,51.0,1.0,0.0,26.0,39.0,21.0,77.0,12.0,1350.0,1.0,72.5
102530,57.0,1.0,2.0,18.0,33.0,9.0,66.0,42.0,450.0,0.0,79.5
15733,18.0,1.0,4.0,10.0,6.0,36.0,22.0,42.0,3600.0,0.0,87.5
41737,33.0,0.0,3.0,18.0,9.0,21.0,33.0,21.0,6300.0,1.0,87.5
43747,33.0,0.0,4.0,26.0,39.0,33.0,0.0,15.0,4950.0,0.0,96.5
39292,33.0,0.0,2.0,6.0,15.0,24.0,66.0,12.0,900.0,0.0,65.5
18112,21.0,0.0,0.0,10.0,42.0,48.0,44.0,21.0,5850.0,0.0,89.5
63754,39.0,1.0,1.0,10.0,6.0,42.0,0.0,39.0,0.0,1.0,72.5
28167,21.0,1.0,0.0,22.0,42.0,0.0,22.0,12.0,3600.0,0.0,84.5
46195,33.0,1.0,1.0,14.0,9.0,3.0,66.0,6.0,4500.0,1.0,78.5
73772,51.0,0.0,1.0,26.0,9.0,33.0,44.0,3.0,5400.0,1.0,84.5
105674,57.0,1.0,4.0,2.0,9.0,3.0,0.0,18.0,2700.0,0.0,67.0
68989,39.0,1.0,4.0,10.0,33.0,18.0,99.0,21.0,6750.0,1.0,86.5
68812,39.0,1.0,4.0,10.0,6.0,3.0,0.0,36.0,1800.0,0.0,66.5
76036,51.0,0.0,3.0,2.0,33.0,6.0,55.0,27.0,6750.0,1.0,77.0
86506,51.0,1.0,3.0,18.0,45.0,24.0,0.0,0.0,3600.0,1.0,90.5
93674,57.0,0.0,2.0,26.0,18.0,15.0,44.0,48.0,2250.0,0.0,94.5
95242,57.0,0.0,3.0,18.0,48.0,48.0,22.0,27.0,4950.0,1.0,100.5
47345,33.0,1.0,2.0,6.0,6.0,15.0,33.0,15.0,900.0,1.0,65.5
56616,39.0,0.0,2.0,6.0,27.0,42.0,88.0,12.0,4050.0,0.0,83.5
43474,33.0,0.0,4.0,22.0,42.0,48.0,55.0,9.0,6750.0,0.0,90.5
19510,21.0,0.0,1.0,2.0,30.0,36.0,55.0,24.0,3150.0,0.0,83.0
37423,33.0,0.0,0.0,26.0,48.0,21.0,33.0,33.0,5400.0,1.0,97.5
84308,51.0,1.0,2.0,10.0,24.0,27.0,88.0,18.0,450.0,1.0,74.5
68202,39.0,1.0,3.0,26.0,0.0,48.0,77.0,30.0,0.0,1.0,79.5
96264,57.0,0.0,4.0,14.0,12.0,15.0,99.0,12.0,2250.0,1.0,81.5
26366,21.0,0.0,4.0,26.0,0.0,6.0,0.0,0.0,1350.0,0.0,63.5
101411,57.0,1.0,1.0,26.0,15.0,36.0,77.0,9.0,2250.0,0.0,87.5
86963,51.0,1.0,3.0,26.0,24.0,0.0,66.0,9.0,4050.0,0.0,84.5
20959,21.0,0.0,1.0,26.0,48.0,24.0,88.0,36.0,3150.0,1.0,100.5
61606,39.0,0.0,4.0,26.0,42.0,45.0,44.0,42.0,4950.0,1.0,100.5
81319,51.0,1.0,0.0,14.0,45.0,30.0,22.0,15.0,4500.0,0.0,96.5
102258,57.0,1.0,2.0,14.0,24.0,48.0,66.0,42.0,2250.0,0.0,100.5
100230,57.0,1.0,1.0,6.0,24.0,42.0,33.0,27.0,6300.0,1.0,93.5
12908,18.0,1.0,2.0,22.0,24.0,15.0,0.0,21.0,2700.0,1.0,93.5
44759,33.0,1.0,0.0,22.0,24.0,27.0,0.0,42.0,900.0,0.0,85.5
52481,33.0,1.0,4.0,26.0,3.0,18.0,22.0,3.0,6300.0,1.0,81.5
96353,57.0,0.0,4.0,14.0,12.0,45.0,33.0,15.0,4950.0,1.0,90.5
95129,57.0,0.0,3.0,18.0,39.0,15.0,88.0,12.0,4950.0,1.0,87.5
102977,57.0,1.0,2.0,22.0,48.0,39.0,99.0,3.0,1350.0,1.0,75.5
86442,51.0,1.0,3.0,18.0,39.0,6.0,11.0,3.0,5850.0,1.0,84.5
48735,33.0,1.0,2.0,26.0,9.0,9.0,77.0,9.0,5850.0,0.0,78.5
12556,18.0,1.0,2.0,14.0,30.0,12.0,77.0,39.0,5400.0,1.0,94.5
39958,33.0,0.0,2.0,18.0,0.0,9.0,66.0,36.0,5400.0,1.0,88.5
17444,21.0,0.0,0.0,6.0,36.0,18.0,44.0,9.0,5850.0,0.0,80.5
45602,33.0,1.0,1.0,2.0,30.0,39.0,11.0,27.0,4950.0,1.0,83.0
69608,39.0,1.0,4.0,22.0,3.0,15.0,44.0,36.0,5400.0,1.0,91.5
78746,51.0,0.0,4.0,14.0,24.0,42.0,77.0,0.0,3150.0,0.0,90.5
86038,51.0,1.0,3.0,14.0,6.0,12.0,22.0,33.0,900.0,1.0,73.5
104044,57.0,1.0,3.0,6.0,24.0,18.0,66.0,0.0,450.0,1.0,65.5
16973,18.0,1.0,4.0,26.0,30.0,36.0,66.0,27.0,1800.0,1.0,85.5
36926,33.0,0.0,0.0,22.0,3.0,3.0,55.0,3.0,5850.0,0.0,78.5
27104,21.0,1.0,0.0,6.0,33.0,30.0,44.0,45.0,5850.0,1.0,93.5
40251,33.0,0.0,2.0,22.0,6.0,33.0,0.0,21.0,0.0,1.0,75.5
97913,57.0,1.0,0.0,2.0,39.0,30.0,44.0,33.0,900.0,1.0,68.0
55699,39.0,0.0,1.0,18.0,9.0,27.0,44.0,36.0,4050.0,0.0,94.5
51420,33.0,1.0,4.0,10.0,39.0,6.0,0.0,42.0,1800.0,0.0,72.5
76162,51.0,0.0,3.0,6.0,36.0,18.0,11.0,30.0,5850.0,1.0,90.5
29673,21.0,1.0,1.0,22.0,3.0,12.0,33.0,24.0,2250.0,0.0,88.5
89293,57.0,0.0,0.0,6.0,9.0,6.0,44.0,24.0,4950.0,1.0,81.5
60950,39.0,0.0,4.0,18.0,18.0,3.0,88.0,42.0,2700.0,1.0,91.5
2900,18.0,0.0,1.0,14.0,42.0,12.0,22.0,33.0,4050.0,0.0,94.5
30357,21.0,1.0,2.0,6.0,12.0,6.0,44.0,33.0,6750.0,0.0,81.5
8973,18.0,1.0,0.0,14.0,24.0,33.0,44.0,0.0,450.0,1.0,75.5
101432,57.0,1.0,1.0,26.0,15.0,48.0,44.0,27.0,5850.0,0.0,97.5
15415,18.0,1.0,4.0,2.0,9.0,45.0,44.0,0.0,3600.0,0.0,67.0
97255,57.0,0.0,4.0,22.0,6.0,24.0,88.0,42.0,4500.0,0.0,94.5
61834,39.0,1.0,0.0,6.0,15.0,3.0,55.0,9.0,4500.0,1.0,74.5
3759,18.0,0.0,2.0,2.0,33.0,9.0,88.0,36.0,2250.0,0.0,77.0
16359,18.0,1.0,4.0,18.0,9.0,36.0,22.0,3.0,3150.0,0.0,84.5
100090,57.0,1.0,1.0,6.0,6.0,30.0,44.0,42.0,4950.0,0.0,87.5
42573,33.0,0.0,4.0,2.0,39.0,33.0,55.0,12.0,450.0,0.0,58.0
37958,33.0,0.0,1.0,10.0,24.0,12.0,44.0,9.0,3150.0,1.0,77.5
10383,18.0,1.0,1.0,10.0,9.0,6.0,88.0,36.0,4500.0,0.0,81.5
2349,18.0,0.0,1.0,6.0,6.0,27.0,33.0,21.0,3600.0,0.0,83.5
46465,33.0,1.0,1.0,14.0,45.0,36.0,77.0,21.0,0.0,0.0,81.5
28517,21.0,1.0,1.0,2.0,21.0,3.0,99.0,3.0,4050.0,1.0,64.0
82314,51.0,1.0,1.0,6.0,42.0,18.0,77.0,33.0,1350.0,0.0,75.5
1109,18.0,0.0,0.0,10.0,36.0,18.0,55.0,33.0,5400.0,1.0,90.5
32080,21.0,1.0,3.0,2.0,12.0,6.0,55.0,18.0,900.0,1.0,52.0
7781,18.0,0.0,4.0,22.0,9.0,18.0,22.0,48.0,6300.0,1.0,91.5
94094,57.0,0.0,3.0,2.0,18.0,33.0,33.0,15.0,0.0,1.0,61.0
95004,57.0,0.0,3.0,18.0,3.0,45.0,44.0,30.0,1800.0,1.0,79.5
4967,18.0,0.0,2.0,26.0,12.0,27.0,33.0,6.0,4950.0,0.0,84.5
14556,18.0,1.0,3.0,18.0,27.0,6.0,44.0,18.0,6750.0,0.0,90.5
89885,57.0,0.0,0.0,14.0,12.0,6.0,99.0,27.0,5400.0,1.0,88.5
67351,39.0,1.0,3.0,14.0,24.0,24.0,66.0,18.0,450.0,1.0,81.5
28613,21.0,1.0,1.0,2.0,33.0,30.0,66.0,24.0,2700.0,0.0,83.0
55144,39.0,0.0,1.0,10.0,21.0,48.0,11.0,15.0,4500.0,1.0,86.5
36150,33.0,0.0,0.0,10.0,0.0,24.0,0.0,39.0,6750.0,1.0,87.5
96130,57.0,0.0,4.0,10.0,48.0,42.0,77.0,33.0,900.0,1.0,78.5
89534,57.0,0.0,0.0,10.0,18.0,21.0,22.0,9.0,6750.0,0.0,77.5
83659,51.0,1.0,1.0,26.0,18.0,15.0,33.0,33.0,5400.0,1.0,94.5
44994,33.0,1.0,0.0,22.0,48.0,3.0,22.0,12.0,4050.0,1.0,84.5
34600,21.0,1.0,4.0,10.0,48.0,0.0,0.0,9.0,1350.0,0.0,62.5
79035,51.0,0.0,4.0,18.0,18.0,36.0,66.0,12.0,1800.0,0.0,72.5
44366,33.0,1.0,0.0,10.0,27.0,27.0,66.0,30.0,4950.0,0.0,93.5
53375,39.0,0.0,0.0,6.0,36.0,27.0,11.0,15.0,1350.0,0.0,74.5
107601,57.0,1.0,4.0,26.0,33.0,45.0,66.0,6.0,3150.0,1.0,90.5
72689,51.0,0.0,1.0,10.0,0.0,48.0,66.0,42.0,5850.0,1.0,87.5
51099,33.0,1.0,4.0,10.0,9.0,39.0,0.0,39.0,6300.0,0.0,87.5
9000,18.0,1.0,0.0,14.0,24.0,42.0,88.0,30.0,1800.0,1.0,85.5
103767,57.0,1.0,3.0,2.0,42.0,0.0,0.0,12.0,6300.0,0.0,67.0
39990,33.0,0.0,2.0,18.0,6.0,39.0,0.0,39.0,2700.0,0.0,94.5
24026,21.0,0.0,3.0,22.0,3.0,27.0,99.0,6.0,4950.0,1.0,84.5
64212,39.0,1.0,1.0,18.0,9.0,27.0,99.0,6.0,1350.0,0.0,69.5
94999,57.0,0.0,3.0,18.0,3.0,42.0,77.0,9.0,5850.0,0.0,84.5
9725,18.0,1.0,0.0,26.0,36.0,33.0,66.0,21.0,2700.0,0.0,96.5
67510,39.0,1.0,3.0,14.0,45.0,3.0,0.0,0.0,2700.0,1.0,84.5
10409,18.0,1.0,1.0,10.0,9.0,24.0,77.0,0.0,2700.0,1.0,77.5
88711,51.0,1.0,4.0,26.0,9.0,18.0,44.0,39.0,6750.0,1.0,91.5
73328,51.0,0.0,1.0,18.0,33.0,0.0,88.0,12.0,4050.0,0.0,84.5
37631,33.0,0.0,1.0,2.0,42.0,42.0,77.0,45.0,4500.0,1.0,83.0
58728,39.0,0.0,3.0,14.0,3.0,12.0,88.0,39.0,4050.0,1.0,88.5
92767,57.0,0.0,2.0,6.0,15.0,21.0,22.0,42.0,2700.0,0.0,87.5
51641,33.0,1.0,4.0,14.0,27.0,24.0,66.0,42.0,1800.0,0.0,85.5
181,18.0,0.0,0.0,2.0,24.0,39.0,55.0,45.0,4050.0,0.0,83.0
6310,18.0,0.0,3.0,18.0,42.0,45.0,55.0,33.0,4050.0,0.0,100.5
36608,33.0,0.0,0.0,14.0,0.0,21.0,66.0,36.0,1350.0,0.0,76.5
31829,21.0,1.0,2.0,26.0,0.0,36.0,55.0,45.0,5850.0,0.0,94.5
12368,18.0,1.0,2.0,10.0,48.0,21.0,55.0,12.0,1350.0,0.0,65.5
91789,57.0,0.0,1.0,14.0,27.0,33.0,0.0,45.0,1800.0,0.0,85.5
52387,33.0,1.0,4.0,22.0,45.0,27.0,44.0,3.0,900.0,0.0,75.5
